Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Daytime,Time_Difference_Minutes,Order_Hour,Order_Minute,Picked_Hour,Picked_Minute
24,4.9,21.160522,72.771477,21.170522,72.781477,Sunny,Low,0,Snack,motorcycle,1,No,Urban,11,morning,15,9,55,10,10
31,4.5,22.732225,75.874765,22.862225,76.004765,Fog,Jam,0,Meal,motorcycle,1,Yes,Metropolitian,52,night,5,21,35,21,40
36,4.6,22.725748,75.898497,22.745748,75.918497,Fog,Low,1,Buffet,scooter,1,No,Metropolitian,15,morning,15,8,30,8,45
26,4.7,11.026117,76.944652,11.046117,76.964652,Fog,Low,1,Drinks,motorcycle,1,No,Metropolitian,17,morning,5,9,25,9,30
34,5.0,12.311072,76.654878,12.341072,76.684878,Windy,Low,1,Snack,motorcycle,1,No,Metropolitian,20,night,10,23,15,23,25
33,4.8,22.651847,75.881991,22.681847,75.911991,Stormy,Low,2,Buffet,electric_scooter,1,No,Metropolitian,28,night,10,23,15,23,25
32,4.4,21.186884,72.793616,21.276884,72.883616,Sandstorms,Jam,2,Meal,electric_scooter,0,No,Metropolitian,42,evening,15,20,20,20,35
33,4.8,23.374989,85.335486,23.414989,85.375486,Fog,Medium,0,Buffet,motorcycle,1,No,Metropolitian,32,afternoon,15,15,30,15,45
32,4.9,18.536562,73.896485,18.606562,73.966485,Fog,Low,1,Buffet,motorcycle,1,No,Metropolitian,28,night,10,22,15,22,25
22,4.6,21.160437,72.774209,21.210437,72.824209,Sandstorms,Medium,1,Buffet,scooter,1,No,Metropolitian,29,evening,15,18,50,19,5
26,4.6,19.176269,72.836721,19.236269,72.896721,Fog,Medium,0,Meal,motorcycle,1,No,Metropolitian,23,evening,15,17,15,17,30
30,4.5,17.438263,78.397865,17.448263,78.407865,Cloudy,Low,2,Meal,scooter,1,No,Urban,17,morning,5,10,30,10,35
33,4.9,22.695207,75.866059,22.715207,75.886059,Stormy,High,1,Meal,motorcycle,1,No,Metropolitian,29,morning,5,11,10,11,15
32,4.8,22.753659,75.903365,22.773659,75.923365,Stormy,Low,2,Meal,scooter,1,No,Metropolitian,20,morning,5,9,30,9,35
21,4.8,17.458998,78.500366,17.518998,78.560366,Sandstorms,Medium,0,Drinks,motorcycle,1,No,Urban,21,evening,10,18,10,18,20
29,4.9,11.008638,76.984311,11.018638,76.994311,Sandstorms,Low,2,Drinks,motorcycle,0,No,Urban,16,morning,5,9,45,9,50
24,4.9,15.585658,73.743606,15.715658,73.873606,Cloudy,Jam,0,Buffet,motorcycle,2,No,Metropolitian,36,evening,10,20,35,20,45
37,5.0,26.913987,75.752891,26.963987,75.802891,Sandstorms,Jam,2,Meal,scooter,0,No,Metropolitian,31,night,10,21,30,21,40
35,4.8,22.538731,88.364878,22.618731,88.444878,Windy,Low,2,Buffet,electric_scooter,0,No,Urban,24,night,15,22,35,22,50
22,4.6,18.543626,73.905101,18.563626,73.925101,Cloudy,Low,0,Drinks,motorcycle,1,No,Metropolitian,24,morning,10,10,55,11,5
32,4.1,17.458998,78.500366,17.478998,78.520366,Sandstorms,High,1,Drinks,motorcycle,0,No,Urban,34,morning,15,11,30,11,45
37,4.7,23.264015,77.408236,23.274015,77.418236,Stormy,Low,2,Snack,scooter,1,No,Metropolitian,23,morning,15,8,15,8,30
33,4.8,26.921411,75.793604,26.991411,75.863604,Fog,Jam,1,Meal,motorcycle,1,No,Urban,45,night,5,21,45,21,50
33,5.0,12.297954,76.665169,12.327954,76.695169,Stormy,Low,1,Buffet,scooter,0,No,Metropolitian,25,night,15,22,30,22,45
34,4.0,17.438263,78.397865,17.498263,78.457865,Fog,Medium,0,Buffet,motorcycle,1,No,Metropolitian,33,evening,5,18,45,18,50
36,4.1,12.972793,80.249982,13.022793,80.299982,Windy,Jam,0,Meal,motorcycle,0,No,Metropolitian,39,evening,5,20,15,20,20
25,4.6,21.157735,72.768778,21.227735,72.838778,Fog,Jam,1,Buffet,scooter,1,No,Metropolitian,37,evening,5,19,10,19,15
29,4.8,13.064181,80.236442,13.134181,80.306442,Sunny,Jam,2,Meal,motorcycle,0,No,Metropolitian,14,night,15,21,25,21,40
39,4.9,11.022477,76.995667,11.082477,77.055667,Sunny,Medium,0,Snack,motorcycle,0,No,Metropolitian,28,evening,15,18,20,18,35
30,4.7,13.086438,80.220672,13.196438,80.330672,Fog,Jam,2,Drinks,scooter,1,No,Metropolitian,35,evening,5,19,20,19,25
31,4.7,18.569156,73.774723,18.629156,73.834723,Sandstorms,Medium,0,Drinks,motorcycle,1,No,Metropolitian,25,evening,10,18,55,19,5
24,4.9,26.911927,75.797282,26.971927,75.857282,Sunny,Medium,0,Buffet,motorcycle,1,No,Metropolitian,24,evening,5,17,20,17,25
34,5.0,21.157729,72.768726,21.227729,72.838726,Stormy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,40,evening,5,17,35,17,40
32,4.1,22.744648,75.894377,22.854648,76.004377,Cloudy,Low,0,Drinks,motorcycle,2,No,Urban,37,night,5,23,30,23,35
34,4.9,12.310972,76.659264,12.370972,76.719264,Sandstorms,Low,2,Drinks,motorcycle,1,No,Metropolitian,28,night,5,23,25,23,30
25,4.8,22.725748,75.898497,22.755747,75.928497,Sandstorms,Low,1,Buffet,scooter,0,No,Metropolitian,18,night,5,22,15,22,20
23,4.6,19.121999,72.908493,19.201999,72.988493,Windy,Medium,2,Buffet,scooter,1,No,Urban,20,evening,15,17,20,17,35
38,4.8,23.374878,85.335739,23.424878,85.385739,Cloudy,Jam,1,Meal,scooter,1,No,Metropolitian,34,evening,10,19,30,19,40
21,4.5,30.332735,78.054222,30.342735,78.064222,Fog,Low,0,Drinks,motorcycle,1,No,Metropolitian,17,morning,10,9,35,9,45
26,4.8,30.893384,75.821202,30.933384,75.861202,Cloudy,Medium,2,Snack,scooter,0,No,Urban,10,afternoon,5,15,10,15,15
38,4.1,22.753659,75.903365,22.863659,76.013365,Stormy,Jam,1,Buffet,scooter,0,No,Urban,32,night,10,21,30,21,40
32,4.6,23.355164,85.324097,23.405164,85.374097,Windy,Jam,1,Snack,motorcycle,2,No,Metropolitian,34,evening,10,19,20,19,30
37,4.7,22.732225,75.874765,22.862225,76.004765,Sunny,Medium,0,Buffet,motorcycle,1,No,Urban,30,evening,10,17,15,17,25
36,4.6,30.359722,78.067079,30.449722,78.157079,Sunny,Jam,1,Snack,motorcycle,0,No,Metropolitian,30,evening,5,19,20,19,25
27,4.5,23.214459,77.434976,23.304459,77.524976,Cloudy,Low,0,Snack,motorcycle,0,No,Metropolitian,23,night,15,22,55,23,10
35,4.6,21.160522,72.771477,21.270522,72.881477,Sunny,Jam,1,Drinks,motorcycle,1,No,Metropolitian,24,night,5,21,20,21,25
23,4.9,23.351058,85.325731,23.431058,85.405731,Fog,Medium,2,Snack,scooter,1,No,Metropolitian,36,evening,5,17,10,17,15
34,4.3,15.546594,73.760431,15.626594,73.840431,Sunny,Jam,0,Snack,motorcycle,2,Yes,Urban,40,evening,5,20,25,20,30
31,4.0,19.878028,75.317475,19.988028,75.427475,Windy,Jam,0,Meal,motorcycle,1,No,Metropolitian,37,evening,5,19,15,19,20
38,4.7,17.438263,78.397865,17.478263,78.437865,Cloudy,High,2,Snack,scooter,1,No,Metropolitian,26,afternoon,10,14,10,14,20
26,4.9,30.359722,78.067079,30.429722,78.137079,Stormy,Low,1,Buffet,motorcycle,1,No,Metropolitian,15,night,10,22,20,22,30
27,4.5,22.728163,75.884212,22.778163,75.934212,Sandstorms,Low,1,Meal,scooter,0,No,Urban,16,night,15,22,15,22,30
23,4.9,26.891191,75.802083,26.911191,75.822083,Fog,High,1,Drinks,scooter,0,No,Metropolitian,22,morning,10,11,45,11,55
33,4.7,10.994136,76.963303,11.074136,77.043303,Sandstorms,Medium,2,Buffet,electric_scooter,0,No,Metropolitian,23,evening,15,18,20,18,35
38,4.3,21.149669,72.772629,21.279669,72.902629,Stormy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,49,night,5,21,35,21,40
36,5.0,22.728163,75.884212,22.818163,75.974212,Fog,Low,0,Drinks,motorcycle,2,No,Metropolitian,37,night,10,22,30,22,40
20,4.9,12.913041,77.683237,12.943041,77.713237,Fog,Low,2,Buffet,motorcycle,1,No,Urban,13,night,15,22,50,23,5
25,4.6,13.086438,80.220672,13.136439,80.270672,Cloudy,Low,0,Meal,motorcycle,1,No,Metropolitian,22,night,15,23,30,23,45
29,5.0,13.026279,80.174568,13.156279,80.304568,Stormy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,34,evening,5,18,20,18,25
26,4.7,12.284747,76.625861,12.334747,76.675861,Windy,Jam,0,Snack,motorcycle,1,No,Metropolitian,35,evening,15,20,40,20,55
26,4.4,30.335259,78.053162,30.355259,78.073162,Stormy,Low,0,Meal,motorcycle,0,No,Metropolitian,25,morning,15,10,15,10,30
21,4.5,17.426228,78.407495,17.536228,78.517495,Cloudy,Low,2,Drinks,electric_scooter,1,No,Metropolitian,24,night,5,22,30,22,35
22,4.6,22.308096,73.167753,22.388096,73.247753,Cloudy,Low,2,Meal,motorcycle,1,No,Metropolitian,29,night,15,23,35,23,50
36,4.5,23.357804,85.325146,23.427804,85.395146,Fog,Jam,0,Meal,motorcycle,1,No,Urban,45,evening,5,20,35,20,40
27,4.4,10.035573,76.336958,10.165573,76.466958,Sandstorms,Jam,0,Snack,motorcycle,0,No,Metropolitian,37,evening,10,20,35,20,45
22,5.0,21.149669,72.772629,21.209669,72.832629,Sandstorms,Jam,2,Buffet,motorcycle,1,No,Metropolitian,23,night,15,20,55,21,10
24,4.8,13.081878,80.248519,13.101878,80.268519,Fog,Low,2,Meal,electric_scooter,0,No,Metropolitian,11,morning,10,9,30,9,40
22,4.9,11.001753,76.986241,11.061753,77.046241,Windy,Medium,2,Buffet,scooter,1,No,Metropolitian,25,evening,15,17,15,17,30
35,4.6,30.893384,75.821202,30.973384,75.901202,Stormy,Jam,2,Drinks,scooter,1,No,Metropolitian,29,evening,15,20,20,20,35
30,4.2,12.970324,77.645748,12.990324,77.665748,Sandstorms,Low,0,Snack,motorcycle,0,No,Metropolitian,28,morning,10,10,10,10,20
20,4.8,18.543626,73.905101,18.623626,73.985101,Stormy,Medium,1,Buffet,scooter,1,No,Metropolitian,28,evening,15,18,40,18,55
36,4.8,30.893244,75.821817,30.923244,75.851817,Sandstorms,Medium,1,Meal,scooter,0,No,Metropolitian,33,evening,10,18,10,18,20
24,4.8,12.337978,76.616792,12.367978,76.646792,Fog,Medium,2,Snack,scooter,0,No,Metropolitian,16,evening,10,18,55,19,5
37,4.3,19.091458,72.827808,19.111458,72.847808,Stormy,Low,0,Snack,motorcycle,1,No,Metropolitian,25,morning,15,8,25,8,40
27,5.0,18.569156,73.774723,18.629156,73.834723,Windy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,27,evening,10,18,45,18,55
29,4.7,26.902328,75.794257,26.942328,75.834257,Stormy,Medium,1,Snack,motorcycle,1,No,Metropolitian,26,afternoon,10,16,25,16,35
22,4.9,11.022298,76.998349,11.132298,77.108349,Windy,Jam,2,Buffet,motorcycle,0,No,Urban,27,night,10,21,45,21,55
35,4.9,26.766536,75.837333,26.806536,75.877333,Cloudy,Medium,1,Buffet,scooter,1,No,Metropolitian,15,afternoon,15,16,20,16,35
28,4.8,17.431668,78.408321,17.471668,78.448321,Cloudy,High,1,Meal,scooter,1,No,Metropolitian,28,afternoon,15,12,35,12,50
26,5.0,26.902908,75.792934,26.912908,75.802934,Stormy,High,0,Snack,motorcycle,1,No,Metropolitian,30,morning,15,11,25,11,40
30,4.2,18.539299,73.897902,18.609299,73.967902,Stormy,Jam,2,Meal,motorcycle,1,No,Metropolitian,32,evening,5,19,40,19,45
31,3.5,23.351489,85.324253,23.481489,85.454253,Windy,Jam,1,Snack,scooter,1,No,Metropolitian,42,evening,5,19,25,19,30
23,4.6,13.091809,80.219104,13.161809,80.289104,Windy,Jam,1,Buffet,scooter,1,No,Metropolitian,28,night,15,21,40,21,55
26,4.7,18.536562,73.896485,18.646562,74.006485,Sandstorms,Low,0,Drinks,motorcycle,1,No,Urban,17,night,15,23,30,23,45
24,4.6,22.728163,75.884212,22.838163,75.994212,Sunny,Jam,1,Buffet,scooter,1,No,Metropolitian,18,evening,15,19,10,19,25
37,4.6,19.876994,75.372353,19.926994,75.422353,Fog,Jam,1,Snack,scooter,1,No,Urban,32,night,5,21,35,21,40
27,4.7,12.326356,76.619103,12.416356,76.709103,Windy,Medium,2,Drinks,scooter,1,No,Metropolitian,25,evening,15,18,35,18,50
39,4.8,22.310526,73.170937,22.350526,73.210937,Cloudy,High,1,Drinks,scooter,1,No,Urban,30,afternoon,5,13,45,13,50
21,4.5,18.994049,72.825203,19.024049,72.855203,Stormy,Medium,1,Snack,scooter,0,No,Metropolitian,29,evening,15,17,35,17,50
36,4.9,25.451646,81.832796,25.591646,81.972796,Sunny,Low,2,Buffet,scooter,1,No,Urban,20,night,5,22,15,22,20
23,4.6,22.311358,73.164798,22.381358,73.234798,Stormy,Jam,1,Buffet,scooter,1,No,Metropolitian,24,evening,5,20,45,20,50
25,4.6,12.933298,77.614293,12.993298,77.674293,Windy,Low,1,Buffet,scooter,0,No,Urban,19,night,5,22,30,22,35
24,4.7,18.994049,72.825203,19.054049,72.885203,Sunny,Jam,2,Drinks,motorcycle,1,No,Urban,16,evening,10,19,25,19,35
22,4.9,22.695207,75.866059,22.785207,75.956059,Stormy,Low,1,Buffet,motorcycle,0,No,Metropolitian,13,night,10,22,30,22,40
33,4.5,26.849596,75.800512,26.879596,75.830512,Windy,Medium,2,Meal,electric_scooter,1,No,Metropolitian,28,evening,5,18,50,18,55
24,4.8,22.761593,75.886362,22.801593,75.926362,Windy,Medium,2,Buffet,electric_scooter,1,No,Metropolitian,21,afternoon,15,16,30,16,45
23,4.9,12.981615,80.231598,13.021615,80.271598,Fog,Medium,1,Snack,motorcycle,1,No,Urban,11,afternoon,5,16,35,16,40
36,4.8,15.585658,73.743606,15.645658,73.803606,Windy,Medium,1,Drinks,scooter,1,No,Metropolitian,32,evening,5,17,25,17,30
28,4.7,21.175975,72.795503,21.235975,72.855503,Cloudy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,20,evening,15,17,50,18,5
39,4.2,12.326356,76.619103,12.406356,76.699103,Sunny,Medium,0,Drinks,motorcycle,1,No,Metropolitian,33,evening,10,18,40,18,50
22,4.8,11.024839,77.007003,11.154839,77.137003,Sandstorms,Jam,1,Buffet,motorcycle,1,No,Metropolitian,27,evening,5,19,40,19,45
23,4.9,23.211529,77.419399,23.231529,77.439399,Windy,Low,1,Buffet,scooter,1,No,Urban,11,morning,5,10,50,10,55
33,4.7,26.910262,75.783013,26.980262,75.853013,Fog,Low,2,Snack,motorcycle,1,No,Metropolitian,26,night,15,23,30,23,45
33,4.2,22.651847,75.881991,22.741847,75.971991,Cloudy,Jam,2,Snack,scooter,1,No,Metropolitian,45,evening,10,19,15,19,25
39,4.4,17.483216,78.552111,17.513216,78.582111,Windy,Jam,0,Meal,motorcycle,1,No,Metropolitian,40,night,15,21,35,21,50
36,5.0,19.878028,75.317475,19.908028,75.347475,Sunny,Medium,0,Buffet,motorcycle,1,No,Metropolitian,22,evening,10,18,35,18,45
39,4.2,17.450851,78.379347,17.500851,78.429347,Fog,Jam,2,Buffet,electric_scooter,1,No,Metropolitian,38,evening,15,19,10,19,25
37,4.7,22.311358,73.164798,22.441358,73.294798,Sunny,Medium,1,Meal,scooter,1,No,Metropolitian,19,evening,15,18,50,19,5
20,5.0,11.022477,76.995667,11.052477,77.025667,Cloudy,Medium,0,Buffet,motorcycle,0,No,Metropolitian,27,evening,15,18,25,18,40
22,4.8,23.359033,85.325347,23.469033,85.435347,Cloudy,Jam,0,Drinks,motorcycle,1,No,Urban,46,evening,10,19,25,19,35
21,4.9,18.563934,73.915367,18.633934,73.985367,Cloudy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,35,evening,10,17,40,17,50
25,4.9,19.055831,72.833984,19.115831,72.893984,Cloudy,Medium,2,Snack,scooter,1,No,Urban,13,evening,15,18,55,19,10
34,4.7,22.753839,75.897429,22.803839,75.947429,Sunny,Jam,1,Buffet,motorcycle,0,No,Metropolitian,19,evening,10,19,10,19,20
26,4.9,11.000762,76.981876,11.050762,77.031876,Fog,Medium,2,Meal,electric_scooter,1,No,Urban,16,evening,15,17,20,17,35
25,4.7,12.334022,76.618203,12.404022,76.688203,Cloudy,Medium,1,Buffet,scooter,1,No,Metropolitian,38,evening,5,17,45,17,50
25,5.0,22.744648,75.894377,22.854648,76.004377,Sunny,Low,1,Snack,scooter,1,No,Metropolitian,27,night,5,23,20,23,25
27,4.8,18.546947,73.900626,18.566947,73.920626,Stormy,Low,1,Buffet,motorcycle,1,No,Metropolitian,15,morning,10,10,20,10,30
30,4.3,12.981615,80.231598,12.991615,80.241598,Sandstorms,Low,0,Snack,motorcycle,1,No,Metropolitian,27,morning,5,9,40,9,45
36,4.5,18.516216,73.842527,18.556216,73.882527,Cloudy,High,0,Meal,motorcycle,1,No,Metropolitian,30,afternoon,15,12,50,13,5
30,4.1,25.450377,81.834236,25.530377,81.914236,Fog,Low,0,Buffet,motorcycle,1,No,Metropolitian,41,night,5,23,30,23,35
21,5.0,18.530963,73.828972,18.570963,73.868972,Cloudy,Medium,0,Buffet,motorcycle,0,No,Urban,22,afternoon,15,15,10,15,25
29,4.6,18.539299,73.897902,18.569299,73.927902,Windy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,17,evening,15,17,10,17,25
20,4.8,22.310329,73.169083,22.390329,73.249083,Windy,Jam,1,Meal,motorcycle,1,No,Urban,15,night,10,21,20,21,30
25,4.0,22.761593,75.886362,22.871593,75.996362,Stormy,Jam,0,Snack,motorcycle,2,No,Urban,38,night,5,21,50,21,55
31,4.3,11.026117,76.944652,11.136117,77.054652,Fog,Jam,2,Drinks,scooter,0,No,Semi-Urban,46,night,15,21,20,21,35
22,4.6,11.022477,76.995667,11.092477,77.065667,Fog,Low,1,Buffet,motorcycle,1,No,Metropolitian,20,night,5,23,50,23,55
30,4.9,12.321214,76.621094,12.341214,76.641094,Windy,Low,2,Buffet,motorcycle,1,No,Urban,24,morning,15,10,20,10,35
30,4.8,21.157735,72.768778,21.237735,72.848778,Stormy,Low,1,Drinks,motorcycle,1,No,Metropolitian,16,night,5,23,25,23,30
34,4.6,18.543626,73.905101,18.563626,73.925101,Fog,Low,0,Snack,motorcycle,0,No,Metropolitian,20,morning,5,10,40,10,45
37,4.7,11.003669,76.976494,11.033669,77.006494,Fog,Jam,2,Snack,electric_scooter,1,No,Urban,27,night,10,21,45,21,55
36,4.3,13.066762,80.251865,13.126762,80.311865,Windy,Medium,2,Drinks,electric_scooter,1,No,Metropolitian,33,evening,5,18,50,18,55
35,4.5,12.325461,76.632278,12.365461,76.672278,Windy,High,1,Buffet,motorcycle,1,No,Metropolitian,27,afternoon,15,13,25,13,40
20,4.7,27.161661,78.011544,27.181661,78.031544,Sunny,Low,0,Drinks,motorcycle,0,No,Metropolitian,17,morning,5,8,50,8,55
21,4.7,12.970221,77.645396,13.100221,77.775396,Sandstorms,Jam,1,Meal,motorcycle,0,No,Metropolitian,29,evening,10,19,35,19,45
27,4.6,12.933298,77.614293,12.953298,77.634293,Sandstorms,Low,1,Meal,motorcycle,0,No,Metropolitian,16,morning,5,10,35,10,40
21,5.0,27.163303,78.057044,27.293303,78.187044,Windy,Low,0,Meal,motorcycle,0,No,Metropolitian,19,night,5,22,20,22,25
24,4.2,13.058616,80.264151,13.128616,80.334151,Fog,Jam,2,Buffet,scooter,1,No,Metropolitian,39,night,15,21,10,21,25
33,4.9,22.310329,73.169083,22.380329,73.239083,Cloudy,Jam,0,Meal,motorcycle,1,No,Metropolitian,44,evening,15,19,55,20,10
39,4.2,12.334022,76.618203,12.444022,76.728203,Cloudy,Low,2,Buffet,electric_scooter,0,No,Metropolitian,33,night,5,22,20,22,25
29,4.1,17.428294,78.404423,17.558294,78.534423,Sandstorms,Jam,0,Snack,motorcycle,1,No,Metropolitian,37,evening,5,19,20,19,25
28,4.9,19.055831,72.833984,19.095831,72.873984,Sandstorms,Medium,2,Snack,electric_scooter,1,No,Metropolitian,23,afternoon,15,15,35,15,50
37,4.2,12.975377,77.696664,13.055377,77.776664,Windy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,31,evening,5,17,30,17,35
39,4.7,11.026117,76.944652,11.056117,76.974652,Sandstorms,Medium,1,Snack,scooter,0,No,Urban,25,evening,10,17,45,17,55
35,4.9,12.311072,76.654878,12.341072,76.684878,Sunny,Medium,1,Meal,motorcycle,1,No,Metropolitian,20,evening,5,17,10,17,15
26,4.7,21.149834,72.778666,21.179834,72.808666,Fog,Medium,2,Buffet,electric_scooter,1,No,Metropolitian,18,evening,15,18,35,18,50
23,4.7,17.451976,78.385883,17.521976,78.455883,Fog,Medium,0,Meal,motorcycle,1,No,Metropolitian,41,evening,15,17,55,18,10
31,4.9,15.506205,73.766668,15.536205,73.796668,Fog,Jam,2,Buffet,electric_scooter,1,No,Metropolitian,33,evening,10,19,55,20,5
36,3.7,19.103249,72.846749,19.213249,72.956749,Fog,Low,1,Meal,motorcycle,1,No,Metropolitian,31,night,10,23,15,23,25
36,4.9,26.913483,75.803139,27.023483,75.913139,Cloudy,Jam,0,Buffet,motorcycle,1,No,Urban,53,night,5,21,45,21,50
29,4.5,17.411028,78.329645,17.541028,78.459645,Fog,Jam,0,Buffet,motorcycle,1,No,Metropolitian,41,evening,15,19,50,20,5
32,4.2,12.981615,80.231598,13.041615,80.291598,Windy,Low,0,Drinks,motorcycle,1,No,Metropolitian,24,night,5,23,25,23,30
36,4.3,17.440827,78.393391,17.570827,78.523391,Sandstorms,Medium,2,Buffet,scooter,1,No,Urban,35,evening,5,17,30,17,35
36,4.9,12.970324,77.645748,12.990324,77.665748,Fog,Low,0,Meal,motorcycle,1,No,Metropolitian,26,morning,5,10,10,10,15
32,4.7,22.761226,75.887522,22.771226,75.897522,Cloudy,Low,1,Buffet,scooter,1,No,Urban,18,morning,15,10,35,10,50
38,4.8,10.994136,76.963303,11.064136,77.033303,Stormy,Jam,1,Snack,scooter,1,No,Metropolitian,25,night,15,21,40,21,55
23,4.6,13.081878,80.248519,13.111878,80.278519,Sandstorms,Jam,1,Buffet,motorcycle,0,No,Metropolitian,13,evening,10,19,20,19,30
33,4.7,22.753659,75.903365,22.813659,75.963365,Stormy,Medium,1,Buffet,motorcycle,1,No,Metropolitian,34,evening,5,18,30,18,35
30,3.7,18.530963,73.828972,18.610963,73.908972,Sandstorms,Jam,2,Meal,scooter,1,No,Metropolitian,33,evening,15,20,20,20,35
29,4.8,21.186438,72.794115,21.226438,72.834115,Cloudy,High,0,Buffet,motorcycle,1,No,Metropolitian,23,afternoon,15,13,40,13,55
23,4.8,19.091458,72.827808,19.161458,72.897808,Cloudy,Medium,0,Snack,motorcycle,1,No,Metropolitian,38,evening,10,18,20,18,30
33,4.7,12.972532,77.608179,13.022532,77.658179,Fog,Medium,2,Buffet,electric_scooter,1,No,Urban,15,evening,15,18,10,18,25
34,4.6,22.308096,73.167753,22.388096,73.247753,Stormy,Medium,1,Drinks,motorcycle,1,No,Urban,30,evening,15,18,10,18,25
20,4.5,18.636215,73.751081,18.676215,73.791081,Sandstorms,High,0,Drinks,motorcycle,1,No,Metropolitian,21,afternoon,15,13,20,13,35
38,4.9,12.981615,80.231598,13.031615,80.281598,Stormy,Low,2,Meal,scooter,1,No,Metropolitian,27,night,5,22,10,22,15
33,5.0,17.428294,78.404423,17.508294,78.484423,Sandstorms,Medium,0,Drinks,motorcycle,0,No,Metropolitian,35,evening,15,17,25,17,40
22,4.9,12.311072,76.654878,12.401072,76.744878,Windy,Medium,2,Snack,scooter,1,No,Metropolitian,29,evening,15,18,50,19,5
31,4.5,22.745536,75.893106,22.815536,75.963106,Sunny,Medium,2,Snack,scooter,1,No,Metropolitian,19,evening,5,18,30,18,35
39,4.8,22.307898,73.167788,22.417898,73.277788,Fog,Jam,1,Meal,scooter,1,No,Metropolitian,41,night,5,21,40,21,45
34,4.8,12.310972,76.659264,12.340972,76.689264,Sandstorms,Jam,1,Meal,motorcycle,1,No,Metropolitian,27,evening,5,19,50,19,55
39,5.0,21.157735,72.768778,21.177735,72.788778,Stormy,Low,2,Meal,scooter,0,No,Metropolitian,27,morning,5,8,15,8,20
26,4.8,30.319528,78.040267,30.359528,78.080267,Fog,High,2,Snack,motorcycle,1,No,Metropolitian,22,afternoon,10,12,20,12,30
35,4.7,22.732225,75.874765,22.812225,75.954765,Sunny,Medium,2,Drinks,motorcycle,1,No,Metropolitian,27,evening,10,18,55,19,5
39,4.3,11.022298,76.998349,11.132298,77.108349,Stormy,Jam,0,Snack,motorcycle,3,Yes,Metropolitian,52,night,15,21,20,21,35
34,4.7,21.173493,72.801953,21.213493,72.841953,Stormy,High,2,Meal,scooter,1,No,Metropolitian,25,afternoon,15,13,10,13,25
21,4.6,17.410371,78.437225,17.440371,78.467225,Fog,Medium,1,Meal,motorcycle,0,No,Metropolitian,12,evening,15,18,15,18,30
39,4.7,17.451976,78.385883,17.461976,78.395883,Sandstorms,Low,2,Meal,electric_scooter,1,No,Metropolitian,28,morning,5,10,30,10,35
34,4.9,12.972161,77.596014,13.042161,77.666014,Cloudy,Jam,2,Snack,electric_scooter,1,No,Metropolitian,37,evening,5,20,30,20,35
20,5.0,22.725835,75.887648,22.745835,75.907648,Fog,Low,1,Buffet,scooter,1,No,Metropolitian,18,morning,5,10,40,10,45
20,5.0,17.451976,78.385883,17.561976,78.495883,Fog,Low,0,Drinks,motorcycle,1,No,Metropolitian,22,night,10,22,30,22,40
32,4.7,15.498603,73.826911,15.558603,73.886911,Sandstorms,Jam,2,Drinks,motorcycle,1,No,Metropolitian,30,evening,5,20,40,20,45
29,4.3,26.481547,80.299775,26.501547,80.319775,Sandstorms,Low,0,Buffet,motorcycle,1,No,Urban,28,morning,10,10,15,10,25
29,4.9,19.091458,72.827808,19.111458,72.847808,Stormy,Low,2,Snack,scooter,1,No,Metropolitian,12,morning,10,8,40,8,50
37,5.0,26.902908,75.792934,26.972908,75.862934,Windy,Medium,1,Meal,motorcycle,1,No,Metropolitian,21,evening,5,17,25,17,30
