,ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),onground_dist
579,0x4390,COIMBRES13DEL03,36,5,11.003669,76.976494,11.063669,77.036494,1/3/2022,22:45,22:55,Fog,Low,2,Drinks,scooter,1,No,Urban,16,12.8
580,0x56aa,PUNERES15DEL01,25,4.5,18.636215,73.751081,18.646215,73.761081,3/3/2022,8:20,8:30,Cloudy,Low,0,Meal,motorcycle,0,No,Urban,24,7.1
581,0x9797,BANGRES010DEL01,38,4.3,12.933298,77.614293,13.043298,77.724293,2/3/2022,19:25,19:40,Sunny,Jam,2,Snack,scooter,0,No,Metropolitian,31,29.5
582,0x7b89,MUMRES16DEL01,24,5,19.120083,72.907385,19.160083,72.947385,3/4/2022,13:40,13:55,Sunny,High,2,Drinks,scooter,0,No,Urban,12,9.6
583,0xa2f8,MYSRES14DEL03,31,4,0,0,0.06,0.06,21-03-2022,17:50,18:05,Sandstorms,Medium,0,Drinks,motorcycle,0,No,Metropolitian,34,
584,0xb52c,VADRES14DEL02,31,4.7,22.311603,73.165012,22.391603,73.245012,27-03-2022,18:40,18:45,Sunny,Medium,2,Snack,electric_scooter,1,No,Metropolitian,29,19.3
585,0x9571,HYDRES13DEL01,27,4.6,17.431477,78.40035,17.501477,78.47035,2/4/2022,19:30,19:35,Sunny,Jam,2,Drinks,motorcycle,0,No,Metropolitian,13,20.2
586,0x2e2a,BANGRES03DEL02,23,4.8,12.979166,77.640709,12.999166,77.660709,15-03-2022,10:35,10:45,Fog,Low,1,Buffet,motorcycle,1,No,Urban,11,10.1
587,0x32b0,RANCHIRES01DEL01,,,23.416792,85.316842,23.526792,85.426842,27-03-2022,,20:25,,,3,Snack,scooter,0,No,Metropolitian,29,29.9
588,0x3318,BANGRES010DEL02,25,4.7,12.933298,77.614293,13.063298,77.744293,20-03-2022,17:50,17:55,Sandstorms,Medium,2,Meal,scooter,1,No,Urban,23,32.3
589,0x7726,INDORES07DEL01,38,4.5,22.722634,75.886959,22.732634,75.896959,28-03-2022,8:15,8:20,Windy,Low,2,Drinks,electric_scooter,0,No,Metropolitian,24,2.6
590,0x94dd,COIMBRES03DEL02,32,4.8,11.025083,77.015393,11.105083,77.095393,27-03-2022,17:10,17:20,Sunny,Medium,0,Drinks,motorcycle,0,No,Urban,26,17
591,0x8227,JAPRES16DEL01,22,4.3,26.849596,75.800512,26.919596,75.870512,18-03-2022,19:50,0.833333333,Stormy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,36,18.7
592,0xfc1,VADRES06DEL03,35,4.9,22.31279,73.170283,22.34279,73.200283,19-03-2022,20:30,20:45,Sandstorms,Jam,2,Drinks,scooter,1,No,Metropolitian,31,6.9
593,0x8322,MYSRES13DEL01,35,4.1,12.310972,76.659264,12.420972,76.769264,2/3/2022,17:20,17:35,Sandstorms,Medium,0,Buffet,motorcycle,1,No,Metropolitian,46,30.5
594,0xc082,ALHRES11DEL03,34,4.8,0,0,0.06,0.06,11/2/2022,18:40,18:50,Sunny,Medium,1,Snack,scooter,0,No,Metropolitian,18,
595,0xa635,PUNERES14DEL01,22,3.5,18.516216,73.842527,18.586216,73.912527,25-03-2022,23:40,23:50,Sunny,Low,2,Meal,motorcycle,0,No,Metropolitian,33,13.8
596,0xa35,INDORES11DEL01,,,22.751234,75.88949,22.761234,75.89949,5/3/2022,,11:05,Windy,Low,2,Buffet,scooter,1,No,Metropolitian,27,4.1
597,0x33be,BANGRES02DEL02,28,4.9,12.970221,77.645396,13.020221,77.695396,7/3/2022,17:20,17:25,Stormy,Medium,2,Snack,scooter,1,No,Metropolitian,24,11.1
598,0x3d21,RANCHIRES16DEL01,35,3.6,23.371292,85.327872,23.441292,85.397872,4/4/2022,22:20,22:35,Fog,Low,2,Meal,motorcycle,0,No,Urban,34,16.9
599,0xd152,BHPRES15DEL03,38,4.8,23.234249,77.434007,23.294249,77.494007,11/2/2022,1,24:10:00,Fog,Low,1,Meal,scooter,1,No,Urban,17,17.1
600,0x1c01,MUMRES19DEL03,31,5,19.131141,72.813074,19.19114,72.873074,19-03-2022,22:55,0.958333333,Fog,Low,0,Meal,motorcycle,1,No,Metropolitian,28,15.5
601,0x45f,RANCHIRES14DEL01,,,0,0,0.01,0.01,1/3/2022,,10:45,,,3,Meal,electric_scooter,0,No,Metropolitian,27,
602,0xd550,ALHRES19DEL03,26,5,25.457116,81.859682,25.487116,81.889682,17-02-2022,22:10,22:25,Cloudy,Low,1,Buffet,scooter,1,No,Metropolitian,10,8.1
603,0x7ffc,BANGRES16DEL01,36,4.4,13.029198,77.570997,13.139198,77.680997,16-03-2022,17:55,18:05,Cloudy,Medium,1,Snack,motorcycle,1,No,Urban,31,25.7
604,0x9e4e,COIMBRES19DEL03,26,4.6,11.022298,76.998349,11.052298,77.028349,1/4/2022,19:30,19:45,Stormy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,32,9.7
605,0xcef2,LUDHRES010DEL03,38,4.1,30.89286,75.822199,31.03286,75.962199,14-02-2022,20:45,20:50,Fog,Jam,2,Snack,scooter,1,No,,41,43.3
606,0x4e5a,JAPRES03DEL03,25,4.3,26.913483,75.803139,27.003483,75.893139,8/3/2022,18:30,18:35,Cloudy,Medium,2,Meal,scooter,0,No,Metropolitian,37,21.6
607,0x3776,BANGRES04DEL01,25,5,12.98041,77.640489,12.99041,77.650489,17-03-2022,0.5,12:10,Cloudy,High,1,Drinks,scooter,1,No,Urban,32,1.9
608,0xca9b,ALHRES09DEL02,30,4.7,0,0,0.08,0.08,14-02-2022,17:25,17:35,Sandstorms,Medium,2,Meal,motorcycle,0,No,Urban,24,
609,0xbe1,CHENRES06DEL03,,,13.054347,80.257221,13.084347,80.287221,5/4/2022,20:25,20:30,Cloudy,Jam,1,Snack,motorcycle,1,No,Metropolitian,24,7.2
610,0x929,MUMRES16DEL02,,,19.120083,72.907385,19.170083,72.957385,11/3/2022,,18:35,Fog,Medium,2,Snack,scooter,1,No,Metropolitian,17,10.7
611,0x9107,CHENRES09DEL02,33,4.2,13.044694,80.26147,13.064694,80.28147,30-03-2022,11:45,11:55,Cloudy,High,2,Meal,scooter,1,No,Metropolitian,39,5.2
612,0x7317,COIMBRES02DEL02,39,4.9,11.022477,76.995667,11.102477,77.075667,4/4/2022,17:25,17:30,Stormy,Medium,1,Buffet,motorcycle,1,No,Metropolitian,26,16.5
613,0x8464,MYSRES05DEL03,34,4.5,12.323978,76.627961,12.353978,76.657961,3/4/2022,20:40,20:45,Sandstorms,Jam,2,Snack,motorcycle,0,No,Metropolitian,28,8.1
614,0x9af2,HYDRES02DEL03,37,4.2,17.41233,78.449654,17.44233,78.479654,19-03-2022,22:15,22:30,Windy,Low,0,Buffet,motorcycle,1,No,Metropolitian,30,10
615,0x8d48,JAPRES18DEL03,36,4.8,26.913987,75.752891,26.943987,75.782891,13-03-2022,23:10,23:20,Cloudy,Low,0,Meal,motorcycle,1,No,Urban,20,8.7
616,0xa077,PUNERES02DEL01,29,4.9,18.55144,73.804855,18.62144,73.874855,20-03-2022,19:40,19:55,Fog,Jam,0,Meal,motorcycle,2,No,Metropolitian,45,17.3
617,0x8fa0,SURRES01DEL01,30,4.4,21.186438,72.794115,21.296438,72.904115,2/4/2022,22:10,22:25,Fog,Low,2,Buffet,electric_scooter,1,No,Metropolitian,35,22
618,0x291d,VADRES11DEL01,32,5,22.308096,73.167753,22.378096,73.237753,27-03-2022,0.875,21:15,Windy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,43,19.1
619,0x7b54,PUNERES010DEL01,21,4.8,18.539299,73.897902,18.609299,73.967902,23-03-2022,22:35,22:45,Stormy,Low,1,Meal,motorcycle,1,No,Urban,13,17.6
620,0x895b,BANGRES06DEL02,24,4.2,12.979096,77.640625,13.109096,77.770625,20-03-2022,18:30,18:45,Cloudy,Medium,2,Drinks,scooter,1,No,Metropolitian,35,24.1
621,0x8583,INDORES16DEL02,28,4.9,22.744648,75.894377,22.824648,75.974377,16-03-2022,19:25,19:35,Sunny,Jam,0,Snack,motorcycle,1,No,Metropolitian,25,22.1
622,0xd6bf,AURGRES11DEL01,39,4.9,0,0,0.11,0.11,14-02-2022,22:35,22:40,Stormy,Low,0,Snack,motorcycle,1,No,Urban,21,
623,0x4340,RANCHIRES20DEL02,21,5,23.39925,85.390464,23.47925,85.470464,12/3/2022,22:35,22:40,Sandstorms,Low,1,Meal,scooter,0,No,Urban,11,13.6
624,0x8c35,SURRES09DEL02,24,4.8,21.175975,72.795503,21.305975,72.925503,6/3/2022,0.791666667,19:05,Fog,Medium,0,Snack,motorcycle,,No,Metropolitian,37,27.7
625,0xdd00,AURGRES09DEL03,35,4.8,19.874103,75.368419,19.904103,75.398419,13-02-2022,17:10,17:20,Windy,Medium,2,Buffet,scooter,1,No,Metropolitian,29,6.7
626,0xdac9,KOLRES11DEL02,25,4.5,22.577821,88.400581,22.657821,88.480581,14-02-2022,23:15,23:30,Sandstorms,Low,0,Buffet,motorcycle,1,No,Metropolitian,20,20.5
627,0x5d7a,JAPRES09DEL01,20,5,26.911378,75.789034,26.981378,75.859034,18-03-2022,0.791666667,19:15,Sunny,Medium,0,Snack,motorcycle,1,No,Metropolitian,22,
628,0x65b1,MYSRES13DEL01,23,4.7,12.310972,76.659264,12.380972,76.729264,8/3/2022,20:50,0.875,Cloudy,Jam,2,Meal,scooter,1,No,Metropolitian,31,16.4
629,0x80aa,MYSRES20DEL01,28,4.7,12.337978,76.616792,12.447978,76.726792,4/4/2022,23:35,23:45,Fog,Low,1,Meal,scooter,1,No,Metropolitian,25,30.4
630,0xb22b,RANCHIRES010DEL01,31,4.8,23.354422,85.3329,23.424422,85.4029,6/3/2022,21:55,22:05,Sunny,Jam,1,Meal,motorcycle,1,No,Metropolitian,22,16.3
631,0x1a31,JAPRES06DEL01,28,4.5,26.911927,75.797282,26.981927,75.867282,31-03-2022,18:50,18:55,Sunny,Medium,2,Buffet,scooter,1,No,Urban,16,14.2
632,0xc2ba,LUDHRES18DEL03,20,3.9,30.890184,75.829615,30.950184,75.889615,11/2/2022,20:40,20:45,Sunny,Jam,0,Buffet,motorcycle,1,No,Metropolitian,54,13.5
633,0x9892,JAPRES17DEL02,26,4.9,26.892312,75.806896,27.022313,75.936896,18-03-2022,21:45,0.916666667,Stormy,Jam,2,Buffet,scooter,1,No,Metropolitian,22,25.2
634,0xddb7,GOARES19DEL01,34,4.6,0,0,0.01,0.01,13-02-2022,0.416666667,10:15,Sandstorms,Low,2,Drinks,scooter,0,No,Metropolitian,26,
635,0x4cce,PUNERES12DEL01,24,4.8,18.520016,73.830547,18.530016,73.840547,9/3/2022,0.5,12:15,Sandstorms,High,1,Snack,motorcycle,1,No,Metropolitian,10,2.9
636,0x8b86,COIMBRES20DEL03,35,4.8,10.994136,76.963303,11.084136,77.053303,4/4/2022,20:25,20:40,Cloudy,Jam,2,Buffet,motorcycle,1,No,Metropolitian,43,19.2
637,0xad08,INDORES010DEL03,31,4.7,22.75004,75.902847,22.78004,75.932847,5/4/2022,19:50,20:05,Sunny,Jam,2,Snack,electric_scooter,0,No,Urban,19,7.9
638,0xd4df,KOLRES20DEL02,20,4.7,22.514119,88.362504,22.594119,88.442504,18-02-2022,22:30,22:45,Sunny,Low,0,Drinks,motorcycle,1,No,Urban,28,18
639,0x6561,INDORES08DEL01,32,4,22.725748,75.898497,22.735747,75.908497,3/3/2022,10:55,0.458333333,Stormy,Low,0,Snack,motorcycle,1,No,Metropolitian,31,3.7
640,0xd02f,BHPRES03DEL03,25,4.7,23.214294,77.435361,23.244294,77.465361,11/2/2022,17:45,0.75,Sunny,Medium,1,Buffet,scooter,0,No,Metropolitian,19,7.9
641,0x6932,VADRES19DEL03,29,5,22.311844,73.165081,22.341844,73.195081,19-03-2022,20:40,20:55,Sandstorms,Jam,0,Snack,motorcycle,1,No,Urban,20,7.9
642,0x5697,JAPRES13DEL02,20,4.8,26.846156,75.8023,26.896156,75.8523,26-03-2022,20:25,20:40,Sandstorms,Jam,1,Drinks,scooter,0,No,Metropolitian,14,12.1
643,0x25eb,JAPRES09DEL03,23,4.7,26.911378,75.789034,27.051378,75.929034,14-03-2022,0.875,21:10,Fog,Jam,0,Snack,motorcycle,1,No,Metropolitian,42,32.4
644,0x9abf,INDORES06DEL03,33,5,22.728163,75.884212,22.818163,75.974212,23-03-2022,17:40,17:55,Sunny,Medium,1,Meal,scooter,1,No,Metropolitian,25,21.7
645,0x9790,COIMBRES13DEL01,24,4.8,11.003669,76.976494,11.113669,77.086494,12/3/2022,21:15,21:25,Sunny,Jam,2,Drinks,motorcycle,0,No,Metropolitian,16,23.4
646,0x768d,MUMRES09DEL03,25,4.8,18.994049,72.825203,19.054049,72.885203,24-03-2022,17:20,17:35,Fog,Medium,0,Drinks,motorcycle,0,No,Metropolitian,22,11.7
647,0x8e3,SURRES010DEL03,,,21.17106,72.789292,21.23106,72.849292,9/3/2022,,18:30,Fog,Medium,0,Drinks,motorcycle,1,No,Metropolitian,21,14.6
648,0x2c5a,PUNERES19DEL02,31,4.4,18.563934,73.915367,18.693935,74.045367,4/3/2022,22:20,22:25,Cloudy,Low,1,Buffet,scooter,1,No,Metropolitian,37,26.2
649,0x163c,MYSRES17DEL01,38,4.8,12.326356,76.619103,12.366356,76.659103,21-03-2022,0.708333333,17:05,Sunny,Medium,2,Meal,electric_scooter,1,No,Metropolitian,17,13.6
650,0xd398,DEHRES08DEL01,22,4.6,30.359722,78.067079,30.469722,78.177079,12/2/2022,21:30,21:45,Sunny,Jam,0,Snack,motorcycle,0,No,Urban,15,47.5
651,0x417b,SURRES15DEL01,35,4.7,21.160522,72.771477,21.170522,72.781477,1/4/2022,0.416666667,10:10,Sunny,Low,2,Buffet,electric_scooter,1,No,Metropolitian,12,2.6
652,0x4291,SURRES03DEL01,34,3.8,21.186884,72.793616,21.296884,72.903616,18-03-2022,22:15,22:30,Cloudy,Low,1,Meal,scooter,1,No,Metropolitian,39,21.8
653,0x5761,CHENRES05DEL03,20,4.8,13.058616,80.264151,13.148616,80.354151,8/3/2022,22:40,22:45,Sunny,Low,2,Snack,scooter,1,No,Metropolitian,28,17.9
654,0xc8f,VADRES04DEL01,29,4.6,0,0,0.01,0.01,5/3/2022,8:20,8:35,Cloudy,Low,1,Buffet,motorcycle,1,No,Metropolitian,16,
655,0xa49a,VADRES11DEL03,20,3.5,22.308096,73.167753,22.338096,73.197753,28-03-2022,21:55,22:10,Sunny,Jam,0,Buffet,motorcycle,3,Yes,Semi-Urban,50,7.2
656,0xb4e4,COIMBRES03DEL02,30,4.2,11.025083,77.015393,11.105083,77.095393,2/3/2022,19:20,19:30,Cloudy,Jam,2,Meal,scooter,2,No,Metropolitian,49,17
657,0xbc1,SURRES16DEL01,,,21.160437,72.774209,21.170437,72.784209,30-03-2022,,10:50,Cloudy,Low,2,Snack,motorcycle,1,No,Urban,14,2.6
658,0xa866,VADRES08DEL03,24,4.4,0,0,0.03,0.03,19-03-2022,20:45,20:50,Sunny,Jam,0,Meal,motorcycle,1,No,Metropolitian,49,
659,0xdb84,ALHRES05DEL01,35,4,25.457687,81.835585,25.567687,81.945585,16-02-2022,21:35,21:50,Fog,Jam,1,Snack,scooter,1,No,Metropolitian,35,33.9
660,0x7008,COIMBRES15DEL01,28,4.8,11.006686,76.951736,11.016686,76.961736,3/3/2022,9:35,9:50,Windy,Low,1,Snack,scooter,1,No,Metropolitian,18,2.5
661,0xa22e,INDORES20DEL02,22,5,22.732225,75.874765,22.782225,75.924765,9/3/2022,20:35,20:40,Sunny,Jam,2,Meal,scooter,0,No,Urban,11,12.1
662,0x7820,COIMBRES17DEL01,23,4.8,11.026117,76.944652,11.096117,77.014652,31-03-2022,20:35,20:45,Cloudy,Jam,2,Drinks,motorcycle,1,No,Urban,33,15.5
663,0x9f9a,VADRES15DEL01,32,4.3,0,0,0.01,0.01,7/3/2022,9:30,9:35,Stormy,Low,0,Meal,motorcycle,,No,Metropolitian,28,
664,0x41f5,PUNERES12DEL02,22,4.9,18.520016,73.830547,18.540016,73.850547,9/3/2022,8:35,8:50,Fog,Low,2,Meal,scooter,0,No,Metropolitian,16,4.2
665,0x7d1a,RANCHIRES15DEL03,34,4.6,23.369746,85.33982,23.429746,85.39982,19-03-2022,20:10,20:25,Cloudy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,29,14.9
666,0x3b72,INDORES14DEL01,30,4.7,22.761593,75.886362,22.771593,75.896362,19-03-2022,11:15,11:30,Fog,High,0,Snack,motorcycle,1,No,Metropolitian,26,2.6
667,0x8c6a,VADRES13DEL01,20,4.8,22.310237,73.158921,22.350237,73.198921,30-03-2022,16:15,16:25,Stormy,Medium,0,Snack,motorcycle,1,No,Urban,14,10.1
668,0x25a5,SURRES07DEL02,20,5,21.170798,72.790489,21.250798,72.870489,2/3/2022,20:35,20:50,Windy,Jam,0,Meal,motorcycle,1,No,Metropolitian,36,16.2
669,0xca3b,LUDHRES04DEL03,39,4.6,30.914057,75.83982,30.944057,75.86982,17-02-2022,0.958333333,23:10,Windy,Low,1,Drinks,scooter,1,No,Metropolitian,24,8.6
670,0xa598,RANCHIRES17DEL02,27,4.7,23.374878,85.335739,23.394878,85.355739,3/3/2022,8:20,8:30,Sandstorms,Low,2,Meal,scooter,0,No,Metropolitian,11,5.7
671,0x1812,JAPRES04DEL02,35,4.8,26.902328,75.794257,26.922328,75.814257,11/3/2022,9:15,9:30,Stormy,Low,2,Buffet,electric_scooter,0,No,Metropolitian,27,4.4
672,0x53e7,PUNERES06DEL02,24,4.8,18.546258,73.904337,18.676258,74.034337,6/4/2022,19:55,20:05,Windy,Jam,1,Meal,motorcycle,1,No,Metropolitian,26,28.5
673,0xdd8c,BHPRES11DEL03,25,4.9,23.233219,77.433571,23.293219,77.493571,17-02-2022,18:15,18:30,Sunny,Medium,0,Snack,motorcycle,0,No,Metropolitian,17,17.2
674,0x2668,PUNERES09DEL01,28,4.8,18.536562,73.896485,18.576562,73.936485,5/3/2022,16:35,16:50,Fog,Medium,1,Meal,motorcycle,0,No,Metropolitian,14,11.3
675,0x4945,MUMRES07DEL02,33,4.6,19.091458,72.827808,19.171458,72.907808,27-03-2022,22:50,0.958333333,Cloudy,Low,1,Drinks,scooter,0,No,Metropolitian,30,29.8
676,0x4d6a,JAPRES06DEL02,35,4.9,26.911927,75.797282,26.961927,75.847282,28-03-2022,23:40,23:45,Sandstorms,Low,2,Meal,scooter,1,No,,21,10
677,0x99b6,CHENRES09DEL01,30,4.9,13.044694,80.26147,13.114694,80.33147,6/4/2022,21:15,21:30,Stormy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,35,16.5
678,0x9869,CHENRES18DEL03,31,4.9,12.981615,80.231598,13.041615,80.291598,1/3/2022,23:40,23:55,Fog,Low,0,Snack,motorcycle,1,No,Metropolitian,29,32.5
679,0x4593,BANGRES17DEL03,31,4.8,12.972532,77.608179,13.062532,77.698179,16-03-2022,17:10,17:15,Windy,Medium,2,Drinks,scooter,0,No,Metropolitian,21,19.4
680,0xce38,GOARES19DEL02,24,4.7,0,0,0.02,0.02,11/2/2022,10:40,10:45,Windy,Low,2,Drinks,scooter,1,No,Metropolitian,16,
681,0xacdc,MUMRES15DEL02,33,5,19.176269,72.836721,19.196269,72.856721,3/3/2022,9:10,9:15,Sandstorms,Low,2,Drinks,scooter,1,No,,24,5.2
682,0xc947,BHPRES04DEL01,39,4.6,23.184992,77.417227,23.294992,77.527227,14-02-2022,18:25,18:40,Sunny,Medium,1,Buffet,scooter,1,No,Metropolitian,18,24
683,0xdfa1,KNPRES19DEL03,37,4.5,26.49095,80.318656,26.55095,80.378656,11/2/2022,22:35,22:40,Stormy,Low,0,Snack,motorcycle,1,No,Metropolitian,24,12.7
684,0x4062,JAPRES17DEL03,26,4.8,26.892312,75.806896,26.922313,75.836896,1/3/2022,18:35,18:45,Fog,Medium,0,Drinks,motorcycle,1,No,Urban,21,6.8
685,0x4b99,RANCHIRES07DEL02,35,4.4,23.359407,85.325055,23.409407,85.375055,26-03-2022,18:30,18:35,Sandstorms,Medium,2,Buffet,motorcycle,1,No,Urban,32,9.7
686,0xc529,KOLRES04DEL01,29,4.8,22.538731,88.364878,22.548731,88.374878,17-02-2022,0.458333333,11:05,Sandstorms,Low,1,Buffet,scooter,0,No,Metropolitian,14,1.9
687,0xb9d7,PUNERES02DEL01,24,4.8,18.55144,73.804855,18.56144,73.814855,19-03-2022,10:55,11:10,Sunny,Low,1,Drinks,motorcycle,1,No,Urban,19,2.5
688,0x41ee,JAPRES06DEL02,25,4.9,26.911927,75.797282,27.041927,75.927282,6/4/2022,17:45,17:55,Sandstorms,Medium,2,Drinks,electric_scooter,1,No,Urban,27,31.8
689,0xae81,PUNERES15DEL01,20,4.5,18.636215,73.751081,18.676215,73.791081,24-03-2022,13:20,13:35,Sandstorms,High,0,Drinks,motorcycle,1,No,Metropolitian,21,12.2
690,0x949a,SURRES18DEL01,28,5,21.149834,72.778666,21.219834,72.848666,6/3/2022,23:30,23:35,Windy,Low,1,Snack,scooter,,No,Metropolitian,13,13.8
691,0xbb43,RANCHIRES20DEL01,29,5,23.39925,85.390464,23.40925,85.400464,7/3/2022,10:20,10:35,Sunny,Low,1,Buffet,motorcycle,0,No,Metropolitian,21,1.9
692,0x26be,RANCHIRES06DEL02,37,4.8,23.357804,85.325146,23.377804,85.345146,30-03-2022,0.375,9:15,Stormy,Low,1,Meal,motorcycle,1,No,Urban,27,5.1
693,0xcf60,KOLRES12DEL01,30,4.8,22.551084,88.354127,22.561084,88.364127,17-02-2022,10:20,10:25,Sandstorms,Low,2,Drinks,electric_scooter,1,No,Metropolitian,28,2.9
694,0x665b,COIMBRES06DEL03,23,5,11.021278,76.995017,11.111278,77.085017,12/3/2022,17:20,17:35,Fog,Medium,2,Buffet,scooter,0,No,Urban,34,18.7
695,0xd086,LUDHRES08DEL01,36,4.5,30.899992,75.831338,30.969992,75.901338,12/2/2022,22:10,22:20,Windy,Low,1,Snack,motorcycle,1,No,Metropolitian,18,15.5
696,0x500f,HYDRES13DEL03,39,4.5,17.431477,78.40035,17.521477,78.49035,2/3/2022,1,24:05:00,Fog,Low,2,Drinks,motorcycle,0,No,Metropolitian,37,23.6
697,0x7f7e,BANGRES01DEL02,28,4.9,12.933284,77.615428,12.983284,77.665428,9/3/2022,17:45,17:55,Windy,Medium,0,Meal,motorcycle,1,No,Metropolitian,13,12.8
698,0xb01d,MUMRES11DEL01,32,4.8,18.994237,72.825553,19.004237,72.835553,3/4/2022,8:55,0.375,Fog,Low,2,Drinks,scooter,1,No,Metropolitian,18,5.6
699,0x50e7,HYDRES010DEL03,38,4.9,17.428294,78.404423,17.488294,78.464423,1/3/2022,18:40,18:55,Sandstorms,Medium,1,Snack,motorcycle,1,No,Metropolitian,31,19.5
700,0xde8e,BHPRES14DEL03,32,4.7,0,0,0.09,0.09,12/2/2022,18:15,18:30,Sandstorms,Medium,2,Snack,scooter,1,No,Metropolitian,24,
701,0x411e,MYSRES20DEL02,35,4.8,12.337978,76.616792,12.467978,76.746792,29-03-2022,19:55,20:10,Fog,Jam,2,Meal,scooter,1,No,Metropolitian,42,25
702,0xd14c,KOLRES03DEL03,33,4.8,22.526461,88.364453,22.586461,88.424453,17-02-2022,22:20,22:30,Sunny,Low,0,Snack,motorcycle,1,No,Urban,21,13
703,0x8cc7,HYDRES04DEL02,27,4.9,17.411028,78.329645,17.541028,78.459645,29-03-2022,20:55,0.875,Sandstorms,Jam,0,Buffet,motorcycle,1,No,Metropolitian,32,52.4
704,0x5cde,INDORES07DEL01,28,4.9,22.722634,75.886959,22.792634,75.956959,8/3/2022,0.833333333,20:15,Sandstorms,Jam,2,Meal,scooter,1,No,Metropolitian,17,20.5
705,0x2048,CHENRES18DEL01,27,4.6,12.981615,80.231598,13.021615,80.271598,5/4/2022,15:50,15:55,Cloudy,Medium,0,Snack,motorcycle,1,No,Metropolitian,22,13.8
706,0x759d,BANGRES14DEL01,23,5,12.949934,77.699386,13.019934,77.769386,12/3/2022,21:55,22:05,Windy,Jam,2,Snack,electric_scooter,1,No,Metropolitian,27,17.6
707,0x1432,COIMBRES04DEL02,37,4.2,11.024839,77.007003,11.104839,77.087003,6/4/2022,0.916666667,22:15,Stormy,Jam,2,Drinks,scooter,1,No,Urban,37,16.4
708,0x7a4d,CHENRES09DEL03,36,4.9,13.044694,80.26147,13.104694,80.32147,15-03-2022,18:35,18:40,Sunny,Medium,0,Buffet,motorcycle,1,No,Urban,24,17.9
709,0xdbab,AGRRES02DEL02,32,4.9,0,0,0.08,0.08,18-02-2022,21:55,0.916666667,Fog,Jam,1,Snack,motorcycle,1,No,Metropolitian,47,
710,0x5e22,RANCHIRES09DEL03,38,4.8,23.351058,85.325731,23.411058,85.385731,24-03-2022,23:10,23:15,Sunny,Low,2,Buffet,motorcycle,1,No,Metropolitian,17,11.9
711,0x6c74,MUMRES02DEL03,38,4.8,19.221315,72.862381,19.281315,72.922381,1/3/2022,20:25,20:35,Cloudy,Jam,0,Drinks,motorcycle,0,No,Metropolitian,27,13.2
712,0xdc27,ALHRES010DEL02,27,5,0,0,0.05,0.05,11/2/2022,23:55,24:10:00,Cloudy,Low,2,Drinks,scooter,1,No,Metropolitian,16,
713,0x836d,HYDRES06DEL01,31,4.4,17.455894,78.375467,17.525894,78.445467,25-03-2022,19:35,19:40,Stormy,Jam,0,Meal,motorcycle,1,Yes,Metropolitian,53,19.9
714,0xabbe,HYDRES20DEL02,21,4.2,17.483216,78.552111,17.503216,78.572111,15-03-2022,0.416666667,10:15,Sandstorms,Low,0,Snack,motorcycle,0,No,Metropolitian,16,4.9
715,0x29dd,COIMBRES02DEL01,26,4.7,11.022477,76.995667,11.132477,77.105667,4/4/2022,21:35,21:50,Windy,Jam,1,Drinks,scooter,0,No,,22,22.3
716,0x96c3,PUNERES15DEL01,23,4.9,18.636215,73.751081,18.706215,73.821081,10/3/2022,18:25,18:30,Cloudy,Medium,2,Snack,motorcycle,2,No,Metropolitian,36,25
717,0x2f75,RANCHIRES07DEL02,36,4.8,23.359407,85.325055,23.439407,85.405055,6/4/2022,20:50,0.875,Sunny,Jam,1,Meal,scooter,1,No,Metropolitian,15,16.5
718,0x4248,COIMBRES07DEL03,,,10.96185,76.971082,11.02185,77.031082,19-03-2022,,24:05:00,,,0,Meal,motorcycle,1,No,Metropolitian,17,32.1
719,0x92dd,BANGRES09DEL01,34,4.7,12.934179,77.615797,12.974179,77.655797,28-03-2022,12:45,0.541666667,Fog,High,0,Buffet,motorcycle,1,No,Urban,26,11.1
720,0x54b6,COIMBRES07DEL02,20,4.9,10.96185,76.971082,11.04185,77.051082,31-03-2022,22:15,22:20,Windy,Low,0,Buffet,motorcycle,1,No,Metropolitian,15,28.3
721,0x5177,COIMBRES05DEL03,25,4.1,11.022169,76.999594,11.082169,77.059594,24-03-2022,22:10,22:20,Windy,Low,0,Buffet,motorcycle,1,No,Metropolitian,28,13.6
722,0x9150,INDORES03DEL02,36,4.6,22.751857,75.866699,22.831857,75.946699,23-03-2022,21:10,21:15,Sunny,Jam,0,Drinks,motorcycle,1,No,Urban,30,22.7
723,0x5997,CHENRES18DEL02,27,4.7,12.981615,80.231598,13.061615,80.311598,10/3/2022,22:50,0.958333333,Fog,Low,0,Snack,motorcycle,1,No,Metropolitian,20,29.9
